anon_id,label,split,n_off,off_s,t12_f1,t12_prec,t12_rec,t12_s,t12_n,t12_chunks,t12_m0_f1,t12_m0_prec,t12_m0_rec,t12_m0_s,t12_m0_n,t12_m0_chunks,t12_m3_f1,t12_m3_prec,t12_m3_rec,t12_m3_s,t12_m3_n,t12_m3_chunks,t12_m6_f1,t12_m6_prec,t12_m6_rec,t12_m6_s,t12_m6_n,t12_m6_chunks,t15_f1,t15_prec,t15_rec,t15_s,t15_n,t15_chunks,t15_m3_f1,t15_m3_prec,t15_m3_rec,t15_m3_s,t15_m3_n,t15_m3_chunks,t18_m3_f1,t18_m3_prec,t18_m3_rec,t18_m3_s,t18_m3_n,t18_m3_chunks
call_cea74e96e420,synthetic,train,12,34.29999999999998,0.9633581356170153,0.9293066088840737,1.0,36.88999999999995,12,14,0.9633581356170153,0.9293066088840737,1.0,36.88999999999995,12,14,0.9633581356170153,0.9293066088840737,1.0,36.88999999999995,12,14,0.9633581356170153,0.9293066088840737,1.0,36.88999999999995,12,14,0.9644413211524947,0.9313246471226927,1.0,36.81999999999993,12,13,0.9644413211524947,0.9313246471226927,1.0,36.81999999999993,12,13,0.9651195499296765,0.9325903778200598,1.0,36.769999999999925,12,13
call_cf313f91b995,human,val,12,21.980000000000018,0.9449766094898641,0.9270104895104895,0.963652885052249,22.85999999999994,9,7,0.9389140271493213,0.9351059035601622,0.9427532939572921,22.159999999999943,8,7,0.9386004514672687,0.9327052489905787,0.9445706497046797,22.26999999999995,8,7,0.9462413562346643,0.9294478527607362,0.963652885052249,22.79999999999995,9,7,0.9449766094898641,0.9270104895104895,0.963652885052249,22.85999999999994,9,7,0.9386004514672687,0.9327052489905787,0.9445706497046797,22.26999999999995,8,7,0.9388123729961617,0.9331238779174147,0.9445706497046797,22.24999999999995,8,7
call_d0442c9e97b7,synthetic,train,43,64.01999999999997,0.7838796477495108,0.6445740722116061,1.0,99.28999999999974,56,34,0.8150078165711307,0.6995415408699541,0.9761273209549072,89.28999999999971,49,29,0.8147626065227142,0.6912372254838008,0.9920424403183024,91.84999999999971,50,31,0.8085618390222279,0.6804519292261778,0.9960992354501482,93.68999999999973,51,33,0.9198737221888154,0.887454677302393,0.9547511312217195,68.86999999999982,33,22,0.9183983012285758,0.8934631842998377,0.9447651739740989,67.67999999999982,32,21,0.9070924261874198,0.933608587943848,0.8820408800124825,60.509999999999835,28,21
call_d13864e1e455,synthetic,train,17,27.899999999999984,0.936472979840759,0.8890318430363461,0.9892627057981389,31.03999999999995,16,16,0.9374258097337629,0.8907508862391235,0.9892627057981389,30.979999999999947,16,16,0.936631650288038,0.8893178893178894,0.9892627057981389,31.02999999999996,16,16,0.936472979840759,0.8890318430363461,0.9892627057981389,31.03999999999995,16,16,0.9400953029271614,0.8961713173264114,0.9885468861846815,30.749999999999964,16,16,0.9402553191489361,0.8964621876014282,0.9885468861846815,30.739999999999974,16,16,0.9427839453458582,0.9016661221822934,0.9878310665712241,30.539999999999953,16,16
call_d13e6463c6fb,human,train,14,36.12000000000002,0.9598795015746954,0.950121984277582,0.9698395130049806,36.849999999999966,10,11,0.9573969391975734,0.9541082715031602,0.9607083563918096,36.349999999999966,10,10,0.9575406672180866,0.9541208791208792,0.9609850581073602,36.359999999999964,10,10,0.957684355616816,0.9541334798132382,0.961261759822911,36.36999999999996,10,10,0.9598795015746954,0.950121984277582,0.9698395130049806,36.849999999999966,10,11,0.9575406672180866,0.9541208791208792,0.9609850581073602,36.359999999999964,10,10,0.9576726871639322,0.9543830722726023,0.9609850581073602,36.34999999999997,10,10
call_d147a02786d2,synthetic,train,8,46.620000000000026,0.9845861486486487,0.9698419301164726,0.9997855917667239,48.06999999999995,8,13,0.9851757729775519,0.9732217573221758,0.9974271012006861,47.79999999999994,8,13,0.9854980417063618,0.9732385532092829,0.9980703259005146,47.81999999999995,8,13,0.9854980417063618,0.9732385532092829,0.9980703259005146,47.82999999999994,8,13,0.9845861486486487,0.9698419301164726,0.9997855917667239,48.06999999999995,8,13,0.9854980417063618,0.9732385532092829,0.9980703259005146,47.81999999999995,8,13,0.9858110969927997,0.9738493723849372,0.9980703259005146,47.78999999999995,8,13
call_d17b2416d506,synthetic,train,10,32.559999999999995,0.9675877520537715,0.9418435591741785,0.9947788697788698,34.34999999999994,12,11,0.9681661933941115,0.9429403202328966,0.9947788697788698,34.30999999999993,12,11,0.9681661933941115,0.9429403202328966,0.9947788697788698,34.30999999999993,12,11,0.9681661933941115,0.9429403202328966,0.9947788697788698,34.30999999999993,12,11,0.9675877520537715,0.9418435591741785,0.9947788697788698,34.34999999999994,12,11,0.9681661933941115,0.9429403202328966,0.9947788697788698,34.30999999999993,12,11,0.9681566751382867,0.9431983687736674,0.9944717444717445,34.27999999999993,12,11
call_d38f7d5159e7,human,train,17,25.860000000000007,0.8970409404134576,0.943307757885763,0.8551004636785162,23.429999999999986,12,9,0.8578059071729958,0.9447026022304833,0.785548686244204,21.499999999999986,10,8,0.8578059071729958,0.9447026022304833,0.785548686244204,21.499999999999986,10,8,0.8578059071729958,0.9447026022304833,0.785548686244204,21.499999999999986,10,8,0.8970409404134576,0.943307757885763,0.8551004636785162,23.429999999999986,12,9,0.8578059071729958,0.9447026022304833,0.785548686244204,21.499999999999986,10,8,0.8550877935265496,0.9448340345956054,0.7809119010819165,21.36999999999999,10,8
call_d3e854cbb77d,human,train,21,35.480000000000025,0.9083357204239473,0.9247594050743657,0.8924852237545736,34.22999999999988,18,13,0.8758600059826503,0.9345675071816151,0.8240923163523782,31.289999999999896,17,11,0.8850761721638811,0.9326683291770573,0.8421052631578947,32.0299999999999,18,11,0.8872534589343538,0.9299598889231718,0.848297213622291,32.33999999999989,18,11,0.9083357204239473,0.9247594050743657,0.8924852237545736,34.22999999999988,18,13,0.8850761721638811,0.9326683291770573,0.8421052631578947,32.0299999999999,18,11,0.885489380662409,0.9374213836477987,0.8390092879256966,31.749999999999908,18,11
call_d437831f4543,synthetic,train,11,28.320000000000014,0.9608177172061328,0.929159802306425,0.9947089947089947,30.279999999999944,12,12,0.9564618826363793,0.9338037634408602,0.980246913580247,29.689999999999955,11,12,0.9564618826363793,0.9338037634408602,0.980246913580247,29.689999999999955,11,12,0.9609814278411996,0.9294660514172709,0.9947089947089947,30.26999999999994,12,12,0.9608177172061328,0.929159802306425,0.9947089947089947,30.279999999999944,12,12,0.9564618826363793,0.9338037634408602,0.980246913580247,29.689999999999955,11,12,0.9561025994147013,0.9337592468056489,0.9795414462081129,29.67999999999995,11,12
call_d4518fcb700a,synthetic,val,9,55.67999999999998,0.9832846908994428,0.9686356508102457,0.9983836206896551,57.37999999999994,10,16,0.9851063829787234,0.9726890756302521,0.9978448275862069,57.10999999999994,10,16,0.9851090232228328,0.972523626181309,0.9980244252873564,57.129999999999924,10,16,0.9851090232228328,0.972523626181309,0.9980244252873564,57.129999999999924,10,16,0.9832846908994428,0.9686356508102457,0.9983836206896551,57.37999999999994,10,16,0.9851090232228328,0.972523626181309,0.9980244252873564,57.129999999999924,10,16,0.9850164021633123,0.9726842934687445,0.9976652298850575,57.08999999999993,10,16
call_d557fa43925b,human,train,22,49.49999999999999,0.8938223938223938,0.9533287577213452,0.8413082980012114,43.649999999999935,16,13,0.7896914528904125,0.9526525955504849,0.6743387845750051,35.00999999999993,13,12,0.7896914528904125,0.9526525955504849,0.6743387845750051,35.00999999999993,13,12,0.7896914528904125,0.9526525955504849,0.6743387845750051,35.00999999999993,13,12,0.8938223938223938,0.9533287577213452,0.8413082980012114,43.649999999999935,16,13,0.7896914528904125,0.9526525955504849,0.6743387845750051,35.00999999999993,13,12,0.7472554582459603,0.9603677869372226,0.6115485564304461,31.519999999999914,13,11
call_d5d00276dd35,human,train,65,74.27999999999992,0.8540120183810533,0.9001490312965723,0.812373907195696,66.9499999999998,43,22,0.6506554059998241,0.9404883011190234,0.49737726967047746,39.27999999999989,17,13,0.6711583311738792,0.9379526798647996,0.5225285810356423,41.37999999999987,20,13,0.67442060825364,0.9381591562799616,0.5264290517821116,41.679999999999865,20,13,0.8540120183810533,0.9001490312965723,0.812373907195696,66.9499999999998,43,22,0.6711583311738792,0.9379526798647996,0.5225285810356423,41.37999999999987,20,13,0.6710446729456494,0.9383760270662156,0.5222595830531271,41.339999999999876,20,13
call_d60330be1b1f,human,val,17,38.24000000000002,0.9473276529821844,0.9366862394689813,0.9582136328022982,39.07999999999996,15,12,0.9447118511773124,0.94116122343183,0.9482893705928441,38.48999999999997,14,12,0.9479395426947422,0.9378834355828221,0.9582136328022982,39.029999999999966,15,12,0.9474499677211103,0.9369254341164454,0.9582136328022982,39.069999999999965,15,12,0.9473276529821844,0.9366862394689813,0.9582136328022982,39.07999999999996,15,12,0.9479395426947422,0.9378834355828221,0.9582136328022982,39.029999999999966,15,12,0.9486748545572075,0.9393241167434716,0.9582136328022982,38.97999999999997,15,12
call_d72a7cb67eb0,human,train,20,46.580000000000055,0.9574490112848121,0.9259110933119744,0.9912111468381565,49.9099999999998,20,17,0.9484775050047414,0.932656444260257,0.9648445873526259,48.22999999999982,18,17,0.9484992101105845,0.9322981366459627,0.9652733118971061,48.2799999999998,18,17,0.9484992101105845,0.9322981366459627,0.9652733118971061,48.2799999999998,18,17,0.9574490112848121,0.9259110933119744,0.9912111468381565,49.9099999999998,20,17,0.9484992101105845,0.9322981366459627,0.9652733118971061,48.2799999999998,18,17,0.9490667510281556,0.933997509339975,0.9646302250803859,48.1699999999998,18,17
call_d80d9f6f7884,human,train,15,32.56000000000001,0.9423635529735515,0.9390615478366849,0.945688861613992,32.779999999999944,11,10,0.9454377311960542,0.9498296686280582,0.9410862227677201,32.25999999999994,11,9,0.9451632778804683,0.9489638107021342,0.9413930653574716,32.29999999999993,11,9,0.9451632778804683,0.9489638107021342,0.9413930653574716,32.29999999999993,11,9,0.9423635529735515,0.9390615478366849,0.945688861613992,32.779999999999944,11,10,0.9451632778804683,0.9489638107021342,0.9413930653574716,32.29999999999993,11,9,0.9457459926017263,0.9501393620315888,0.9413930653574716,32.259999999999955,11,9
call_d88d3c23953c,synthetic,val,18,40.08,0.9526303261128303,0.9114097016624915,0.9977561705310396,43.879999999999875,19,16,0.9557014925373134,0.9170485792850596,0.9977561705310396,43.60999999999989,19,16,0.9553592742898066,0.916418594000458,0.9977561705310396,43.639999999999894,19,16,0.9551312649164678,0.9159990844586862,0.9977561705310396,43.65999999999989,19,16,0.9544370229007634,0.914932540589984,0.9975068561455996,43.68999999999987,19,16,0.9562619502868069,0.9182924030296076,0.9975068561455996,43.52999999999987,19,16,0.957084631982738,0.9217270838143615,0.9952630266766392,43.24999999999986,20,15
call_d88d8e15e430,synthetic,train,15,52.12,0.9714871412597839,0.9445551730385939,1.0,55.149999999999906,15,17,0.9721212121212122,0.9457547169811321,1.0,55.07999999999991,15,17,0.9719399645753706,0.945411679361625,1.0,55.09999999999991,15,17,0.9717587846024792,0.9450688905003626,1.0,55.119999999999905,15,17,0.9714871412597839,0.9445551730385939,1.0,55.149999999999906,15,17,0.9719399645753706,0.945411679361625,1.0,55.09999999999991,15,17,0.9721212121212122,0.9457547169811321,1.0,55.07999999999991,15,17
call_d89caa393417,synthetic,train,8,43.080000000000005,0.9822242479489517,0.9650694133452754,1.0,44.61999999999997,8,14,0.9823361823361824,0.9652855543113102,1.0,44.60999999999998,8,14,0.9822242479489517,0.9650694133452754,1.0,44.61999999999997,8,14,0.9822242479489517,0.9650694133452754,1.0,44.61999999999997,8,14,0.9822242479489517,0.9650694133452754,1.0,44.61999999999997,8,14,0.9822242479489517,0.9650694133452754,1.0,44.61999999999997,8,14,0.982636509024446,0.9678217821782178,0.9979118329466358,44.40999999999996,8,14
call_d9b9c625f406,synthetic,train,25,30.199999999999996,0.9210730345790045,0.8671532846715329,0.9821428571428571,34.199999999999854,25,12,0.9229334990677439,0.8704572098475967,0.9821428571428571,34.05999999999984,25,12,0.9217877094972067,0.868421052631579,0.9821428571428571,34.14999999999986,25,12,0.921644685802948,0.8681672025723473,0.9821428571428571,34.15999999999985,25,12,0.9210730345790045,0.8671532846715329,0.9821428571428571,34.199999999999854,25,12,0.9217877094972067,0.868421052631579,0.9821428571428571,34.14999999999986,25,12,0.9232203916692571,0.8709677419354839,0.9821428571428571,34.03999999999986,25,12
call_db5326bcb672,human,train,18,51.97999999999997,0.968787850554365,0.9394651246837731,1.0,55.279999999999944,18,20,0.9677601278315631,0.9463235294117647,0.9901904212348529,54.33999999999995,17,19,0.9679294823705926,0.9443732845379689,0.9926909020965571,54.58999999999999,17,19,0.9678387248007502,0.9442005122575924,0.9926909020965571,54.59999999999998,17,19,0.968787850554365,0.9394651246837731,1.0,55.279999999999944,18,20,0.9679294823705926,0.9443732845379689,0.9926909020965571,54.58999999999999,17,19,0.968201857236657,0.9448919809593556,0.9926909020965571,54.54000000000002,17,19
call_dc1a55102190,human,val,16,36.000000000000014,0.9496402877697842,0.9290836653386454,0.9711271515824542,37.579999999999934,16,10,0.9356774103530069,0.9405329593267883,0.9308717379233759,35.58999999999994,14,10,0.9357491289198606,0.9395465994962217,0.9319822320932815,35.65999999999994,14,10,0.9357849282629893,0.9390550740844283,0.9325374791782343,35.70999999999994,14,10,0.9496402877697842,0.9290836653386454,0.9711271515824542,37.579999999999934,16,10,0.9357491289198606,0.9395465994962217,0.9319822320932815,35.65999999999994,14,10,0.9360100376411543,0.9400728087370485,0.9319822320932815,35.649999999999935,14,10
call_dcdbcc7d70e4,synthetic,train,13,36.26000000000002,0.9642857142857143,0.9339184305627258,0.996694214876033,38.67999999999993,14,13,0.9650573486263003,0.9353671147880042,0.996694214876033,38.619999999999926,14,12,0.9648,0.9348837209302325,0.996694214876033,38.63999999999994,14,12,0.9648,0.9348837209302325,0.996694214876033,38.63999999999994,14,12,0.9642857142857143,0.9339184305627258,0.996694214876033,38.67999999999993,14,13,0.9648,0.9348837209302325,0.996694214876033,38.63999999999994,14,12,0.9655632674853176,0.9365613671672709,0.9964187327823691,38.58999999999991,14,11
call_ddeabfdb99d4,human,train,38,54.80000000000003,0.9256828662646328,0.9015373985144239,0.9511572808456351,57.809999999999725,37,19,0.8318530480419862,0.9321420493101108,0.751047931474394,44.12999999999988,23,18,0.841147655703289,0.9315766164747564,0.7667213413522872,45.07999999999989,24,18,0.8544647261963493,0.9315834767641996,0.7891379624567159,46.39999999999986,26,18,0.9256828662646328,0.9015373985144239,0.9511572808456351,57.809999999999725,37,19,0.841147655703289,0.9315766164747564,0.7667213413522872,45.07999999999989,24,18,0.8412841284128413,0.9321808510638298,0.7665390924002187,45.039999999999885,24,18
call_ddf2da1910f1,human,train,18,34.74000000000001,0.946717278222972,0.92652724270776,0.9678068410462777,36.28999999999991,16,15,0.8329097839898348,0.9307774227902024,0.7536648462201783,28.13999999999994,11,11,0.8462261196367052,0.9294805641554867,0.7766599597585513,29.03999999999993,12,11,0.8601485148514851,0.931323283082077,0.7990801954584651,29.81999999999992,13,11,0.946717278222972,0.92652724270776,0.9678068410462777,36.28999999999991,16,15,0.8462261196367052,0.9294805641554867,0.7766599597585513,29.03999999999993,12,11,0.8466238445871848,0.9304407713498623,0.7766599597585513,29.009999999999927,12,11
call_df3e278ab7fe,synthetic,train,12,37.599999999999994,0.9697047827768467,0.9411911911911912,1.0,39.899999999999935,12,11,0.9704554251064379,0.9426065162907268,1.0,39.83999999999993,12,11,0.9704554251064379,0.9426065162907268,1.0,39.83999999999993,12,11,0.9704554251064379,0.9426065162907268,1.0,39.83999999999993,12,11,0.9697047827768467,0.9411911911911912,1.0,39.899999999999935,12,11,0.9704554251064379,0.9426065162907268,1.0,39.83999999999993,12,11,0.9712072304712718,0.9440261044176707,1.0,39.78999999999993,12,11
call_df75973c8794,synthetic,train,14,70.92000000000004,0.9811007268951194,0.9642128180704858,0.9985907553551296,73.42999999999998,15,24,0.9806692995219289,0.9645631729589751,0.9973224351747464,73.30999999999997,16,24,0.9811007268951194,0.9642128180704858,0.9985907553551296,73.42999999999998,15,24,0.9811007268951194,0.9642128180704858,0.9985907553551296,73.42999999999998,15,24,0.9811007268951194,0.9642128180704858,0.9985907553551296,73.42999999999998,15,24,0.9811007268951194,0.9642128180704858,0.9985907553551296,73.42999999999998,15,24,0.9821812382999376,0.9666985123515763,0.9981679819616686,73.19999999999997,15,24
call_e0a8703be347,synthetic,train,13,52.499999999999986,0.9775667876756958,0.9561179898033503,1.0,54.88999999999992,13,18,0.9775667876756958,0.9561179898033503,1.0,54.88999999999992,13,18,0.9775667876756958,0.9561179898033503,1.0,54.88999999999992,13,18,0.9775667876756958,0.9561179898033503,1.0,54.88999999999992,13,18,0.9775667876756958,0.9561179898033503,1.0,54.88999999999992,13,18,0.9775667876756958,0.9561179898033503,1.0,54.88999999999992,13,18,0.9783864356251164,0.9576873974101769,1.0,54.79999999999994,13,18
call_e0c1f661d9ca,human,train,18,47.81999999999999,0.9681023973994312,0.9415135348745307,0.9962366715450554,50.5599999999999,18,17,0.9601400762179421,0.9462038164839627,0.9744929960275978,49.20999999999992,17,17,0.9654187493624401,0.9426294820717132,0.9893372360443237,50.139999999999915,18,17,0.9654187493624401,0.9426294820717132,0.9893372360443237,50.139999999999915,18,17,0.9681023973994312,0.9415135348745307,0.9962366715450554,50.5599999999999,18,17,0.9654187493624401,0.9426294820717132,0.9893372360443237,50.139999999999915,18,17,0.9661086157615353,0.9439457410732096,0.9893372360443237,50.06999999999991,18,17
call_e106a61086bb,synthetic,train,15,34.179999999999986,0.9559197513421871,0.9250751982499317,0.9888921368021046,36.5399999999999,15,13,0.9534060331397819,0.9247252747252748,0.9839228295819936,36.3699999999999,16,12,0.9535542339280657,0.9247459489151332,0.9842151417714119,36.379999999999896,16,12,0.9559197513421871,0.9250751982499317,0.9888921368021046,36.5399999999999,15,13,0.9559197513421871,0.9250751982499317,0.9888921368021046,36.5399999999999,15,13,0.9535542339280657,0.9247459489151332,0.9842151417714119,36.379999999999896,16,12,0.9536761580960476,0.9252336448598131,0.9839228295819936,36.34999999999991,16,12
call_e118b75d4937,human,train,27,47.919999999999995,0.9370586429229352,0.9203860072376358,0.9543464665415885,49.69999999999991,24,21,0.8880842659644503,0.9374565670604587,0.8436522826766729,43.14999999999982,18,19,0.8988520684427117,0.9353166553977913,0.8651240358557432,44.34999999999988,19,19,0.9002485680319896,0.9346947935368043,0.8682509902022097,44.53999999999988,19,19,0.9370586429229352,0.9203860072376358,0.9543464665415885,49.69999999999991,24,21,0.8988520684427117,0.9353166553977913,0.8651240358557432,44.34999999999988,19,19,0.8906386701662292,0.9367379802162411,0.8488638732541172,43.449999999999875,18,19
call_e2200941723b,synthetic,train,27,36.29999999999998,0.7599038361032716,0.6127781523937964,1.0,59.209999999999745,33,22,0.7694153577661431,0.6374480390384963,0.9702888583218707,55.24999999999971,33,20,0.7729238754325259,0.6367361482273294,0.9832187070151307,56.03999999999972,33,20,0.7720548536875067,0.6354425879843584,0.9834938101788171,56.169999999999725,33,20,0.9079555389034595,0.831427264409881,1.0,43.6699999999999,24,16,0.893925888195594,0.8321479374110953,0.9656121045392022,42.12999999999991,24,14,0.8593570608495982,0.8982898289828983,0.8236588720770289,33.269999999999925,17,12
call_e2d538297f0c,human,val,24,59.060000000000045,0.9653522521036133,0.9420383191112542,0.9898494332600237,62.0699999999999,22,23,0.9591289782244556,0.9497429092718527,0.9687024192184064,60.24999999999991,20,23,0.9586472459400637,0.9487986743993372,0.9687024192184064,60.30999999999991,20,23,0.958486776029461,0.9484843465297333,0.9687024192184064,60.329999999999906,20,23,0.9653522521036133,0.9420383191112542,0.9898494332600237,62.0699999999999,22,23,0.9586472459400637,0.9487986743993372,0.9687024192184064,60.30999999999991,20,23,0.9590486558914664,0.9495854063018242,0.9687024192184064,60.23999999999993,20,22
call_e3064936e37a,synthetic,train,19,42.05999999999999,0.9519690416571819,0.9134993446920052,0.9938212927756654,45.769999999999875,16,13,0.9525111035189614,0.9144981412639405,0.9938212927756654,45.719999999999864,16,13,0.9524026417672512,0.9142982072584172,0.9938212927756654,45.72999999999987,16,13,0.9522942047136513,0.9140983606557377,0.9938212927756654,45.739999999999874,16,13,0.9529802082141632,0.9188175601147143,0.9897813688212928,45.29999999999988,19,15,0.9531983064423847,0.9192231295519753,0.9897813688212928,45.27999999999989,19,15,0.9563719862227325,0.9251443802754331,0.9897813688212928,44.98999999999988,19,15
call_e3084824935d,synthetic,train,10,31.939999999999984,0.9695038689121529,0.9408127208480566,1.0,33.93999999999993,10,13,0.9696509863429439,0.9410898379970545,1.0,33.92999999999992,10,13,0.9695038689121529,0.9408127208480566,1.0,33.93999999999993,10,13,0.9695038689121529,0.9408127208480566,1.0,33.93999999999993,10,13,0.9695038689121529,0.9408127208480566,1.0,33.93999999999993,10,13,0.9695038689121529,0.9408127208480566,1.0,33.93999999999993,10,13,0.9697981484292002,0.9413671184443135,1.0,33.92999999999992,10,13
call_e31bf946a8fa,human,train,12,39.73999999999999,0.968263693174856,0.9438604873387482,0.9939622641509434,41.82999999999993,14,13,0.9692572552877521,0.9480394515275439,0.9914465408805031,41.53999999999993,14,13,0.9690189328743546,0.9475835537388796,0.9914465408805031,41.55999999999993,14,13,0.9687807276302851,0.947128094208123,0.9914465408805031,41.57999999999993,14,13,0.968263693174856,0.9438604873387482,0.9939622641509434,41.82999999999993,14,13,0.9690189328743546,0.9475835537388796,0.9914465408805031,41.55999999999993,14,13,0.9706896551724138,0.9507840772014475,0.9914465408805031,41.41999999999993,14,13
call_e329faf2b6a1,synthetic,val,16,36.40000000000001,0.9577991452991453,0.9323972958918356,0.9846238330587589,38.42999999999989,19,16,0.95361380798274,0.9369369369369369,0.970895112575508,37.709999999999916,18,16,0.953099730458221,0.9359449444150344,0.970895112575508,37.749999999999915,18,16,0.953099730458221,0.9359449444150344,0.970895112575508,37.749999999999915,18,16,0.9577991452991453,0.9323972958918356,0.9846238330587589,38.42999999999989,19,16,0.953099730458221,0.9359449444150344,0.970895112575508,37.749999999999915,18,16,0.952586789139538,0.9375166179207658,0.9681493684788578,37.57999999999991,19,17
call_e3f555297277,synthetic,val,11,25.100000000000016,0.9598610575067541,0.9311119430924747,0.9904420549581839,26.659999999999954,13,11,0.9611444036342548,0.9338842975206612,0.9900438072481084,26.57999999999995,13,11,0.9611594202898551,0.9335585585585585,0.9904420549581839,26.589999999999954,13,11,0.9611594202898551,0.9335585585585585,0.9904420549581839,26.589999999999954,13,11,0.9598610575067541,0.9311119430924747,0.9904420549581839,26.659999999999954,13,11,0.9611594202898551,0.9335585585585585,0.9904420549581839,26.589999999999954,13,11,0.9639255236617533,0.9395085066162571,0.9896455595380327,26.409999999999947,13,11
call_e4d9c2e0947a,human,train,13,34.78,0.9614317425083241,0.9294527896995708,0.9956896551724138,37.209999999999965,14,15,0.9592406476828588,0.9326818675352877,0.9873563218390805,36.76999999999997,15,14,0.958984375,0.931941431670282,0.9876436781609196,36.80999999999996,15,14,0.9594198856505369,0.9319967488485505,0.9885057471264368,36.83999999999996,15,14,0.9614317425083241,0.9294527896995708,0.9956896551724138,37.209999999999965,14,15,0.958984375,0.931941431670282,0.9876436781609196,36.80999999999996,15,14,0.9599217986314761,0.9337136647650095,0.9876436781609196,36.75999999999997,15,14
call_e58669998b76,human,val,15,27.0,0.9489777777777778,0.9140410958904109,0.9866913123844732,29.139999999999954,14,10,0.9119969913501317,0.9280520474550326,0.8964879852125693,26.07999999999997,11,9,0.9118255311148712,0.9276970160673298,0.8964879852125693,26.089999999999968,11,9,0.9157481785914441,0.9256042296072508,0.9060998151571165,26.429999999999968,11,9,0.9489777777777778,0.9140410958904109,0.9866913123844732,29.139999999999954,14,10,0.9118255311148712,0.9276970160673298,0.8964879852125693,26.089999999999968,11,9,0.9119969913501317,0.9280520474550326,0.8964879852125693,26.069999999999965,11,9
call_e618b7b1fa5b,human,train,20,33.66000000000001,0.9308361598584279,0.9252418645558487,0.9364985163204748,34.099999999999866,16,10,0.8523840627041149,0.9477124183006536,0.7744807121661721,27.529999999999923,9,8,0.8555157826228441,0.9470461095100865,0.7801186943620178,27.749999999999922,9,8,0.8579305870904963,0.945994277539342,0.7848664688427299,27.949999999999925,9,8,0.9308361598584279,0.9252418645558487,0.9364985163204748,34.099999999999866,16,10,0.8555157826228441,0.9470461095100865,0.7801186943620178,27.749999999999922,9,8,0.8557942708333334,0.9477289113193944,0.7801186943620178,27.729999999999926,9,8
call_e697765a4dfd,synthetic,train,8,34.759999999999984,0.9764044943820225,0.9538968166849616,1.0,36.40999999999991,8,11,0.9764044943820225,0.9538968166849616,1.0,36.40999999999991,8,11,0.9764044943820225,0.9538968166849616,1.0,36.40999999999991,8,11,0.9764044943820225,0.9538968166849616,1.0,36.40999999999991,8,11,0.9764044943820225,0.9538968166849616,1.0,36.40999999999991,8,11,0.9764044943820225,0.9538968166849616,1.0,36.40999999999991,8,11,0.9764044943820225,0.9538968166849616,1.0,36.40999999999991,8,11
call_e69e8ba551e4,human,train,21,41.519999999999996,0.9239077074128621,0.943358395989975,0.9052429052429053,39.82999999999993,17,14,0.8931939841957686,0.9501084598698482,0.8427128427128427,36.83999999999995,13,14,0.8931939841957686,0.9501084598698482,0.8427128427128427,36.83999999999995,13,14,0.8931939841957686,0.9501084598698482,0.8427128427128427,36.83999999999995,13,14,0.9239077074128621,0.943358395989975,0.9052429052429053,39.82999999999993,17,14,0.8931939841957686,0.9501084598698482,0.8427128427128427,36.83999999999995,13,14,0.8932534115546487,0.9508552810209069,0.8422318422318422,36.78999999999994,13,14
call_e6c59d28e6d7,synthetic,train,9,25.899999999999995,0.9684965100924354,0.9472324723247233,0.9907371671169433,27.03999999999998,8,8,0.9689981096408318,0.9496109670248241,0.9891933616364338,26.929999999999982,8,8,0.9689981096408318,0.9496109670248241,0.9891933616364338,26.929999999999982,8,8,0.9691929691929692,0.9496296296296296,0.9895793130065612,26.93999999999998,8,8,0.9684965100924354,0.9472324723247233,0.9907371671169433,27.03999999999998,8,8,0.9689981096408318,0.9496109670248241,0.9891933616364338,26.929999999999982,8,8,0.9693645990922845,0.9503151649981461,0.9891933616364338,26.90999999999997,8,8
call_e9bd33cdb226,human,val,21,26.61999999999997,0.8468729851708575,0.742090395480226,0.9861111111111112,35.30999999999993,23,9,0.8847067421889274,0.86187255250979,0.9087837837837838,28.01999999999993,14,9,0.8787658802177858,0.8506676036542515,0.9087837837837838,28.389999999999933,14,9,0.8787658802177858,0.8506676036542515,0.9087837837837838,28.39999999999993,14,9,0.9082701336222463,0.8750869867780098,0.9440690690690691,28.6799999999999,17,9,0.8790400619314883,0.9073112265281662,0.8524774774774775,24.989999999999924,11,9,0.8817705299941759,0.9131483715319663,0.8524774774774775,24.839999999999925,11,9
call_eb1c9a5a2c08,human,train,23,38.039999999999985,0.9356089992242048,0.9215486500254713,0.9501050420168067,39.17999999999992,18,14,0.8873065863343831,0.927038626609442,0.8508403361344538,34.86999999999996,15,12,0.8869422392554065,0.9262435677530018,0.8508403361344538,34.89999999999996,15,12,0.8919396493135789,0.9244857706396168,0.8616071428571429,35.40999999999996,16,12,0.9356089992242048,0.9215486500254713,0.9501050420168067,39.17999999999992,18,14,0.8869422392554065,0.9262435677530018,0.8508403361344538,34.89999999999996,15,12,0.8874281018898932,0.9273039496279336,0.8508403361344538,34.85999999999996,15,12
